时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-23T07:33:48.937Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9536,-0.2446,0.1685,-0.43,0.43,0.85,-57.51,72.80,-148.08
"2025-05-23T07:33:48.955Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1606,0.1577,0.9961,0.43,0.55,-0.06,8.49,9.17,-107.84
"2025-05-23T07:33:48.960Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3916,0.5835,0.7065,-0.12,2.38,0.98,39.09,23.37,24.13
"2025-05-23T07:33:48.964Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2319,0.9390,-0.2202,-0.06,0.55,0.55,102.73,14.34,-173.50
"2025-05-23T07:33:48.966Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9531,-0.2427,0.1548,-0.31,0.00,0.55,-57.51,72.80,-148.07
"2025-05-23T07:33:48.970Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1528,-0.1597,1.0005,-0.31,-0.37,1.83,-8.73,-10.08,37.58
"2025-05-23T07:33:49.004Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2427,0.9390,-0.2148,-1.77,3.11,-0.12,102.73,14.33,-173.40
"2025-05-23T07:33:49.005Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9590,-0.2520,0.1606,-0.92,-0.79,1.10,-57.50,72.79,-148.07
"2025-05-23T07:33:49.010Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1563,-0.1572,0.9917,-0.37,-1.22,5.98,-8.79,-10.09,37.78
"2025-05-23T07:33:49.025Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3945,0.5718,0.7075,-0.85,4.88,3.17,39.16,23.45,24.34
"2025-05-23T07:33:49.070Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2480,0.9326,-0.2383,-0.85,2.81,0.00,102.71,14.28,-173.16
"2025-05-23T07:33:49.071Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0469,0.9917,-0.0625,2.20,-0.55,0.06,93.02,2.85,-49.70
"2025-05-23T07:33:49.071Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1689,0.1533,1.0093,0.37,0.31,1.65,8.53,9.20,-107.80
"2025-05-23T07:33:49.072Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9609,-0.2388,0.1665,-0.73,-1.59,1.28,-57.37,72.81,-147.91
"2025-05-23T07:33:49.073Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0586,0.9888,-0.0654,2.20,2.01,0.79,93.14,2.82,-49.68
"2025-05-23T07:33:49.078Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1758,-0.1436,1.0020,-0.67,-0.98,0.37,-8.86,-10.12,37.99
"2025-05-23T07:33:49.103Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4028,0.5723,0.7163,0.55,0.85,-0.24,39.22,23.51,24.51
"2025-05-23T07:33:49.176Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1782,0.1689,1.0103,0.85,-0.31,3.36,8.58,9.18,-107.72
"2025-05-23T07:33:49.185Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3911,0.5771,0.7061,0.61,1.46,0.12,39.25,23.54,24.52
"2025-05-23T07:33:49.186Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2417,0.9390,-0.2119,-0.85,1.53,0.85,102.72,14.23,-173.03
"2025-05-23T07:33:49.186Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0464,1.0000,-0.0762,3.17,4.39,0.79,93.30,2.79,-49.54
"2025-05-23T07:33:49.187Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1543,-0.1548,0.9966,-1.10,-1.40,1.65,-8.92,-10.17,38.03
"2025-05-23T07:33:49.188Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1406,0.1362,1.0063,0.92,-0.61,3.42,8.65,9.14,-107.48
"2025-05-23T07:33:49.188Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9507,-0.2505,0.1626,-1.53,-2.08,1.59,-57.09,72.83,-147.55
"2025-05-23T07:33:49.190Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0649,0.9951,-0.0400,0.49,1.65,0.79,93.42,2.72,-49.37
"2025-05-23T07:33:49.191Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4004,0.5762,0.7124,0.85,0.85,0.37,39.31,23.58,24.58
"2025-05-23T07:33:49.192Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9536,-0.2485,0.1685,-0.98,-0.49,1.83,-56.89,72.87,-147.30
"2025-05-23T07:33:49.193Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1724,-0.1475,1.0010,-0.67,-0.18,-0.31,-8.98,-10.21,38.10
"2025-05-23T07:33:49.198Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1470,0.1445,1.0132,0.85,-0.24,0.31,8.71,9.11,-107.42
"2025-05-23T07:33:49.199Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2456,0.9297,-0.2368,-0.24,1.59,0.55,102.72,14.16,-172.90
"2025-05-23T07:33:49.206Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2437,0.9331,-0.2202,0.55,-2.14,1.16,102.74,14.12,-172.92
"2025-05-23T07:33:49.211Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9561,-0.2466,0.1631,-1.10,0.37,1.89,-56.85,72.97,-147.22
"2025-05-23T07:33:49.215Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0508,1.0024,-0.0615,-0.43,0.31,1.10,93.42,2.68,-49.36
"2025-05-23T07:33:49.216Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1621,-0.1611,1.0000,-1.53,0.00,-1.89,-9.03,-10.23,38.02
"2025-05-23T07:33:49.231Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2241,0.9395,-0.2339,0.12,-0.24,1.71,102.76,14.06,-172.98
"2025-05-23T07:33:49.295Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1548,0.1484,1.0029,1.10,-0.92,-0.37,8.76,9.08,-107.42
"2025-05-23T07:33:49.296Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3936,0.5806,0.7065,1.71,0.00,-0.98,39.38,23.60,24.57
"2025-05-23T07:33:49.297Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9600,-0.2402,0.1587,-0.06,0.12,1.95,-56.84,73.06,-147.19
"2025-05-23T07:33:49.298Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0625,0.9854,-0.0596,-0.79,-0.67,0.79,93.38,2.62,-49.36
"2025-05-23T07:33:49.299Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1602,0.1567,1.0054,1.10,-0.85,-1.59,8.80,9.05,-107.51
"2025-05-23T07:33:49.300Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4004,0.5825,0.6865,0.18,3.11,3.48,39.46,23.63,24.66
"2025-05-23T07:33:49.300Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.1069,1.0156,-0.0493,-7.20,15.87,5.19,93.27,2.52,-49.29
"2025-05-23T07:33:49.301Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1543,-0.1885,0.9814,-0.73,0.98,3.23,-9.10,-10.17,38.02
"2025-05-23T07:33:49.348Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1401,0.1265,1.0283,-0.18,-4.03,-5.19,8.79,8.97,-107.63
"2025-05-23T07:33:49.352Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3833,0.6709,0.6489,0.18,6.59,7.57,39.59,23.64,24.91
"2025-05-23T07:33:49.353Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2456,0.9351,-0.2314,-0.92,2.62,0.55,102.73,13.97,-172.91
"2025-05-23T07:33:49.354Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9546,-0.2358,0.1665,-0.92,0.24,1.89,-56.73,73.15,-147.05
"2025-05-23T07:33:49.355Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0171,1.0117,-0.0483,-1.40,-11.90,3.23,93.11,2.21,-48.88
"2025-05-23T07:33:49.355Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1655,-0.2471,1.0029,-1.71,3.42,10.19,-9.18,-10.10,38.19
"2025-05-23T07:33:49.367Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3838,0.5054,0.7661,-1.53,9.22,12.45,39.86,23.57,26.09
"2025-05-23T07:33:49.372Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2144,0.9600,-0.2036,-8.85,15.01,0.43,102.63,13.77,-172.41
"2025-05-23T07:33:49.389Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1909,0.1904,1.0386,-0.18,-6.23,5.98,8.75,8.78,-107.89
"2025-05-23T07:33:49.394Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2808,0.9033,-0.2529,3.17,-4.15,3.91,102.56,13.65,-172.06
"2025-05-23T07:33:49.395Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1914,-0.0317,1.0039,-2.32,0.06,13.00,-9.40,-9.88,39.23
"2025-05-23T07:33:49.409Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9644,-0.2397,0.1636,-2.99,-0.79,3.30,-56.59,73.28,-146.90
"2025-05-23T07:33:49.414Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0688,1.0610,-0.0850,-21.91,26.73,13.12,92.69,1.76,-48.63
"2025-05-23T07:33:49.419Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1406,-0.1899,0.9980,-1.95,3.17,-2.99,-9.55,-9.80,39.17
"2025-05-23T07:33:49.429Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0820,0.1113,0.9702,0.67,-3.30,12.27,8.82,8.38,-107.36
"2025-05-23T07:33:49.435Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3955,0.5928,0.6973,3.72,-1.53,0.31,40.05,23.54,26.14
"2025-05-23T07:33:49.502Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2441,0.9434,-0.2012,1.65,-3.97,2.56,102.63,13.55,-172.46
"2025-05-23T07:33:49.512Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9326,-0.2593,0.1606,-10.07,-0.55,7.39,-56.32,73.49,-146.26
"2025-05-23T07:33:49.513Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9648,-0.2192,0.1699,-3.11,4.09,4.15,-56.46,73.79,-146.00
"2025-05-23T07:33:49.515Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0024,1.0293,-0.0410,-32.10,19.23,12.08,91.55,1.01,-47.37
"2025-05-23T07:33:49.516Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4077,0.5513,0.7271,6.35,-5.37,-5.19,40.23,23.47,26.03
"2025-05-23T07:33:49.517Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0039,0.9653,-0.0303,-12.70,-21.12,3.91,90.59,0.73,-48.20
"2025-05-23T07:33:49.517Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1851,-0.1392,0.9941,-4.21,0.00,-6.96,-9.68,-9.75,38.99
"2025-05-23T07:33:49.518Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1514,0.1748,0.9766,1.04,1.28,-5.86,8.88,8.43,-107.22
"2025-05-23T07:33:49.586Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2061,0.2046,0.9937,0.92,0.43,2.81,8.94,8.50,-107.41
"2025-05-23T07:33:49.587Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3911,0.6313,0.6675,6.71,-8.85,-6.77,40.34,23.38,25.43
"2025-05-23T07:33:49.592Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2075,0.9316,-0.2383,4.39,-13.12,2.75,102.65,13.45,-172.71
"2025-05-23T07:33:49.594Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9746,-0.2163,0.1328,0.00,-1.34,3.42,-56.50,74.00,-146.04
"2025-05-23T07:33:49.595Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1470,-0.2158,0.9980,-3.05,2.99,-12.70,-9.74,-9.78,38.41
"2025-05-23T07:33:49.595Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0132,0.9849,-0.0176,-0.67,-6.04,3.11,90.36,0.56,-48.71
"2025-05-23T07:33:49.596Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1211,0.1323,1.0078,1.95,-2.01,-6.53,9.05,8.47,-107.39
"2025-05-23T07:33:49.597Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3745,0.6084,0.6987,4.39,-3.54,-3.36,40.42,23.29,25.01
"2025-05-23T07:33:49.598Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2241,0.9580,-0.1792,-0.18,-5.92,3.78,102.67,13.39,-173.30
"2025-05-23T07:33:49.598Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9468,-0.2378,0.1699,2.93,0.37,2.20,-56.00,74.11,-145.60
"2025-05-23T07:33:49.599Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1289,-0.1855,1.0098,-2.44,1.65,-4.64,-9.80,-9.77,37.94
"2025-05-23T07:33:49.600Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1768,0.9604,-0.2124,-4.33,2.87,1.65,102.56,13.29,-173.39
"2025-05-23T07:33:49.620Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0347,1.0098,0.0078,-4.15,-13.49,0.79,90.26,0.44,-49.05
"2025-05-23T07:33:49.625Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1436,-0.2158,1.0000,-2.14,1.53,9.95,-9.93,-9.67,38.10
"2025-05-23T07:33:49.633Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1182,0.1475,0.9985,1.28,-1.04,-11.96,9.05,8.48,-107.98
"2025-05-23T07:33:49.638Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3804,0.6392,0.6689,0.12,5.19,6.65,40.57,23.26,25.16
"2025-05-23T07:33:49.725Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9614,-0.2163,0.1558,2.93,2.56,1.71,-56.00,74.24,-145.82
"2025-05-23T07:33:49.737Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2656,0.9312,-0.2256,-8.06,-3.66,0.85,102.27,13.19,-173.14
"2025-05-23T07:33:49.738Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9585,-0.2290,0.1733,-7.45,2.20,3.11,-56.30,74.40,-145.98
"2025-05-23T07:33:49.739Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0215,1.0576,0.0435,-12.08,-21.73,2.14,90.05,0.47,-50.20
"2025-05-23T07:33:49.740Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1035,0.1367,1.0308,1.53,1.65,2.38,9.11,8.62,-108.09
"2025-05-23T07:33:49.741Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4014,0.5591,0.7124,-0.67,-1.22,-5.07,40.64,23.27,25.64
"2025-05-23T07:33:49.742Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0479,1.0361,0.0479,-25.02,0.85,2.32,89.11,0.36,-50.61
"2025-05-23T07:33:49.742Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1626,-0.1030,1.0200,-6.41,4.82,-15.69,-10.15,-9.50,38.42
"2025-05-23T07:33:49.743Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0254,0.1714,1.0117,1.71,4.03,-0.85,9.22,8.73,-107.99
"2025-05-23T07:33:49.744Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3999,0.5894,0.6963,-2.20,6.10,4.39,40.63,23.45,25.13
"2025-05-23T07:33:49.745Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2065,0.9561,-0.2227,-7.20,-32.04,6.84,101.86,13.10,-174.09
"2025-05-23T07:33:49.746Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9658,-0.2070,0.1909,-11.29,6.53,4.52,-56.96,74.69,-146.24
"2025-05-23T07:33:49.746Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0317,1.0332,0.0854,-49.56,-26.12,1.46,87.11,0.21,-51.22
"2025-05-23T07:33:49.822Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1724,-0.1538,0.9976,-6.47,7.75,-1.89,-10.42,-9.28,37.49
"2025-05-23T07:33:49.828Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4448,0.5894,0.6831,12.15,-13.18,-5.49,40.84,23.34,25.03
"2025-05-23T07:33:49.829Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1001,0.2065,1.0005,2.81,11.60,8.97,9.33,9.06,-107.89
"2025-05-23T07:33:49.830Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2222,0.8521,-0.3799,2.38,-6.16,1.10,101.40,13.16,-174.96
"2025-05-23T07:33:49.831Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9663,-0.2212,0.1362,-20.87,10.80,3.72,-58.85,75.08,-147.33
"2025-05-23T07:33:49.832Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2754,-0.2769,0.9678,-6.90,6.35,-4.03,-10.76,-9.01,37.24
"2025-05-23T07:33:49.833Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1416,0.9819,-0.1978,-9.09,5.92,-2.81,101.33,13.11,-175.16
"2025-05-23T07:33:49.833Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9849,-0.1733,0.1367,-27.89,20.39,4.94,-62.12,75.64,-149.45
"2025-05-23T07:33:49.834Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1523,0.9805,0.1470,-32.84,5.37,3.36,85.24,0.13,-51.51
"2025-05-23T07:33:49.834Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.0605,-0.2944,0.9790,-1.46,3.97,25.70,-10.99,-8.62,37.79
"2025-05-23T07:33:49.840Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0107,0.2539,0.9976,-0.37,21.91,30.58,9.61,9.74,-106.67
"2025-05-23T07:33:49.969Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3628,0.6382,0.6558,2.93,-1.04,14.10,41.17,22.84,25.04
"2025-05-23T07:33:49.970Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2290,0.9951,-0.1240,-15.44,22.40,-5.74,100.84,13.10,-173.94
"2025-05-23T07:33:49.971Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0010,-0.2012,0.1396,-27.53,20.69,1.77,-67.66,76.33,-153.90
"2025-05-23T07:33:49.973Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0361,1.0288,0.1436,-35.10,33.69,17.58,83.57,-0.21,-50.73
"2025-05-23T07:33:49.973Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.3271,0.1807,1.0264,-3.54,15.08,16.36,9.77,10.58,-105.15
"2025-05-23T07:33:49.974Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3550,0.6045,0.7275,5.00,-3.11,5.43,41.46,22.41,25.46
"2025-05-23T07:33:49.975Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0220,1.0005,-0.0313,-38.21,27.71,6.71,81.51,-0.57,-48.66
"2025-05-23T07:33:49.976Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.0776,-0.1733,1.0513,-4.64,1.83,15.56,-11.28,-8.37,38.90
"2025-05-23T07:33:49.977Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.3086,0.5161,0.9849,-17.64,1.65,96.50,9.56,10.51,-103.04
"2025-05-23T07:33:49.978Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3579,0.6450,0.6904,1.46,0.98,7.39,41.70,22.15,25.77
"2025-05-23T07:33:49.979Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2534,0.8848,-0.1025,-26.31,28.75,-3.78,99.68,13.07,-172.77
"2025-05-23T07:33:49.979Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0649,-0.0317,0.2544,-96.62,-34.24,13.73,-69.02,76.55,-151.94
"2025-05-23T07:33:49.980Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2305,1.0947,0.0679,-21.12,104.68,28.38,80.40,-0.92,-45.98
"2025-05-23T07:33:49.981Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1123,-0.1782,0.9990,-1.71,-0.73,17.94,-11.59,-8.18,39.89
"2025-05-23T07:33:49.982Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3467,0.6191,0.6772,-3.23,9.77,12.15,41.90,22.00,26.24
"2025-05-23T07:33:50.099Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2832,0.1270,1.0063,-28.38,-2.20,149.72,9.60,9.47,-95.63
"2025-05-23T07:33:50.193Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1470,0.9771,-0.0835,-18.07,34.00,-3.36,99.05,12.92,-170.84
"2025-05-23T07:33:50.194Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9761,-0.1826,0.1191,-143.80,-57.01,13.24,-65.04,76.17,-141.16
"2025-05-23T07:33:50.195Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.0186,-0.1978,1.0073,-0.49,-4.21,30.82,-11.90,-8.05,41.09
"2025-05-23T07:33:50.209Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3691,0.8521,-0.0674,-20.51,41.81,-6.23,98.12,12.97,-168.87
"2025-05-23T07:33:50.211Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0127,-0.1333,0.0044,-120.54,-57.07,11.47,-60.35,75.41,-129.62
"2025-05-23T07:33:50.212Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0073,1.0166,-0.0029,-40.65,120.85,22.83,78.57,-1.24,-39.51
"2025-05-23T07:33:50.213Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1226,-0.2231,0.9751,0.55,-6.77,19.47,-12.15,-8.11,42.53
"2025-05-23T07:33:50.214Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2241,0.3442,0.9434,-29.91,-5.62,125.43,9.15,8.03,-89.25
"2025-05-23T07:33:50.216Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3721,0.6250,0.6777,-0.43,7.69,4.46,42.06,22.08,27.00
"2025-05-23T07:33:50.217Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1152,0.9263,-0.1392,-6.23,33.20,-3.66,98.13,12.99,-167.18
"2025-05-23T07:33:50.217Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0054,-0.2305,0.1069,-197.81,-61.58,14.10,-57.68,74.33,-118.52
"2025-05-23T07:33:50.218Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1738,0.9795,0.2134,-20.45,103.39,43.46,77.22,-1.51,-34.35
"2025-05-23T07:33:50.219Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2783,0.2881,1.0635,-45.72,17.82,189.03,8.45,7.27,-81.11
"2025-05-23T07:33:50.220Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3960,0.6152,0.6743,-2.01,10.80,11.29,42.21,22.16,27.71
"2025-05-23T07:33:50.221Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1436,1.0547,-0.0420,-8.67,149.23,16.05,76.05,-1.97,-27.09
