时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-23T07:32:45.309Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.0679,-0.2402,0.9688,-4.88,-6.53,-7.14,-14.39,-8.05,52.08
"2025-05-23T07:32:45.311Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3696,0.6011,0.6675,3.97,-0.55,-12.08,44.05,23.06,36.85
"2025-05-23T07:32:45.312Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2871,0.2046,0.8374,2.56,36.44,67.32,25.57,29.97,-88.82
"2025-05-23T07:32:45.312Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2451,0.8379,-0.1465,5.00,-14.77,3.91,96.83,11.28,-140.35
"2025-05-23T07:32:45.313Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9644,-0.1538,-0.0576,-29.30,19.78,13.67,-175.18,69.33,111.53
"2025-05-23T07:32:45.314Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0469,0.9150,-0.2339,16.60,47.12,9.03,110.18,-7.71,-35.73
"2025-05-23T07:32:45.315Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.3340,0.3384,0.9097,11.72,17.76,22.09,27.52,30.34,-85.91
"2025-05-23T07:32:45.316Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4204,0.6113,0.6021,12.57,-10.19,-26.00,44.12,23.60,35.17
"2025-05-23T07:32:45.317Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1055,0.9756,-0.3325,2.75,19.17,9.70,110.48,-8.77,-34.38
"2025-05-23T07:32:45.317Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1533,-0.3120,0.9448,-3.36,-5.80,-23.80,-14.61,-8.68,50.80
"2025-05-23T07:32:45.318Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4458,0.5864,0.6074,0.12,3.85,1.04,44.20,23.90,34.99
"2025-05-23T07:32:45.319Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.0342,1.0840,-0.2188,-1.95,5.31,1.16,97.05,11.34,-140.82
"2025-05-23T07:32:45.320Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1899,0.9575,-0.2363,-5.43,0.06,6.04,110.37,-9.18,-34.19
"2025-05-23T07:32:45.320Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2271,-0.2700,0.9087,-3.54,-1.71,1.83,-14.75,-8.81,50.72
"2025-05-23T07:32:45.321Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4097,0.4058,0.7891,8.24,-7.26,2.44,28.20,30.34,-85.52
"2025-05-23T07:32:45.406Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5249,0.4453,0.7720,3.54,2.38,4.52,28.54,30.04,-85.32
"2025-05-23T07:32:45.503Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3931,0.5684,0.6680,7.63,-10.74,-13.31,44.29,23.91,34.51
"2025-05-23T07:32:45.504Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3408,0.8579,-0.2314,9.95,-7.45,0.06,97.12,11.16,-140.94
"2025-05-23T07:32:45.504Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8911,-0.0200,0.0205,20.32,2.99,9.16,-176.81,68.70,109.83
"2025-05-23T07:32:45.505Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1030,-0.2344,0.9746,-0.85,2.62,-21.67,-14.75,-8.98,50.18
"2025-05-23T07:32:45.518Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9702,-0.0142,-0.5112,5.68,4.94,6.53,-177.18,68.53,108.70
"2025-05-23T07:32:45.519Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2163,1.0171,-0.1255,16.05,-42.30,0.92,97.49,11.27,-142.31
"2025-05-23T07:32:45.519Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9390,-0.0259,-0.4229,1.40,0.98,4.58,-177.87,68.45,107.96
"2025-05-23T07:32:45.520Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1875,0.8833,-0.4102,-1.28,6.96,5.68,110.15,-9.49,-34.28
"2025-05-23T07:32:45.521Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1196,-0.4282,0.9517,-2.14,6.41,-33.63,-14.54,-9.27,48.23
"2025-05-23T07:32:45.522Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4063,0.7192,0.5791,12.33,-18.68,-28.32,44.13,24.22,32.71
"2025-05-23T07:32:45.523Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.0757,0.9565,-0.1284,6.04,-10.68,1.83,97.76,11.36,-143.76
"2025-05-23T07:32:45.524Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4756,0.3950,0.7764,6.23,-1.22,0.37,28.89,29.86,-85.07
"2025-05-23T07:32:45.524Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1392,0.9360,-0.3081,-4.46,-9.89,2.50,110.10,-9.76,-34.18
"2025-05-23T07:32:45.525Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5088,0.4492,0.7993,5.74,-3.11,-18.98,28.84,30.12,-85.84
"2025-05-23T07:32:45.525Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4146,0.6362,0.6475,0.06,-1.04,-3.17,43.96,24.37,32.00
"2025-05-23T07:32:45.526Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9282,0.0186,-0.3105,17.88,6.47,3.66,-177.63,68.17,107.48
"2025-05-23T07:32:45.527Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2109,0.8921,-0.3599,-5.62,-15.38,2.32,109.91,-9.55,-35.07
"2025-05-23T07:32:45.527Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1533,-0.2817,0.9814,-0.24,-1.53,-0.06,-14.40,-9.40,47.49
"2025-05-23T07:32:45.528Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4731,0.4121,0.7275,5.55,-2.26,-8.61,28.71,30.25,-86.54
"2025-05-23T07:32:45.529Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4043,0.6489,0.6567,-0.12,-0.06,-2.93,43.90,24.45,31.94
"2025-05-23T07:32:45.529Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2397,0.9609,-0.1226,-1.40,2.75,-1.10,97.83,11.32,-143.72
"2025-05-23T07:32:45.530Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1719,0.8755,-0.2925,-5.25,-3.36,2.62,109.71,-9.54,-35.50
"2025-05-23T07:32:45.530Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1616,-0.2280,1.0005,0.31,-0.73,-3.91,-14.39,-9.53,47.59
"2025-05-23T07:32:45.531Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8804,0.0249,-0.4233,19.29,6.16,5.19,-177.28,67.87,106.91
"2025-05-23T07:32:45.532Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5249,0.4199,0.8267,6.35,-1.40,-9.64,28.80,30.43,-87.04
"2025-05-23T07:32:45.532Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4238,0.6162,0.6714,1.59,-4.15,-7.02,43.82,24.57,31.66
"2025-05-23T07:32:45.613Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2051,0.9375,-0.1396,7.02,-5.68,-0.31,97.99,11.35,-143.95
"2025-05-23T07:32:45.724Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9390,-0.0566,-0.3696,14.16,7.75,2.44,-176.91,67.47,106.39
"2025-05-23T07:32:45.725Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1846,-0.2334,0.9971,0.98,-0.37,-12.33,-14.30,-9.69,47.20
"2025-05-23T07:32:45.726Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1699,0.9824,-0.1587,6.35,-6.59,-0.67,98.29,11.44,-144.53
"2025-05-23T07:32:45.727Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9185,-0.0542,-0.3896,9.83,4.15,3.23,-176.64,67.12,105.99
"2025-05-23T07:32:45.728Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2090,0.9351,-0.3335,-4.33,4.70,3.54,109.51,-9.66,-35.56
"2025-05-23T07:32:45.728Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1704,-0.2700,0.9775,0.31,-0.31,-6.41,-14.18,-9.83,46.74
"2025-05-23T07:32:45.729Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1323,0.9849,-0.1382,3.05,-2.93,0.98,98.53,11.47,-144.82
"2025-05-23T07:32:45.730Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5508,0.4316,0.7808,4.76,1.53,7.08,29.01,30.49,-87.17
"2025-05-23T07:32:45.730Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4053,0.6802,0.6187,0.06,-3.48,-3.36,43.68,24.61,31.25
"2025-05-23T07:32:45.731Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8857,-0.1230,-0.4692,2.20,2.87,1.10,-176.86,66.95,105.58
"2025-05-23T07:32:45.732Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1387,0.9019,-0.3564,-1.10,6.04,3.36,109.23,-10.06,-35.17
"2025-05-23T07:32:45.733Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5039,0.3252,0.7739,-0.98,4.46,-2.75,29.25,30.47,-86.78
"2025-05-23T07:32:45.733Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4165,0.6182,0.6406,-9.28,9.16,11.90,43.61,24.59,31.49
"2025-05-23T07:32:45.734Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1079,0.9048,-0.3467,-5.55,-13.73,-5.19,109.13,-9.93,-35.40
"2025-05-23T07:32:45.734Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1226,-0.2705,0.9688,2.20,-1.53,15.20,-14.14,-9.78,46.89
"2025-05-23T07:32:45.735Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5332,0.4229,0.7368,0.06,1.53,-18.31,28.82,30.97,-87.63
"2025-05-23T07:32:45.736Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4194,0.5933,0.6914,-2.93,4.15,1.65,43.51,24.60,32.03
"2025-05-23T07:32:45.736Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2207,0.9502,-0.1606,-3.30,7.57,-0.43,98.51,11.45,-144.65
"2025-05-23T07:32:45.737Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2095,0.8940,-0.3511,-2.75,-2.69,-2.75,108.95,-9.53,-35.86
"2025-05-23T07:32:45.737Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2070,-0.1958,0.9858,0.06,-2.87,5.55,-14.21,-9.78,47.43
"2025-05-23T07:32:45.738Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8628,-0.0503,-0.4150,5.62,8.24,-2.75,-176.48,66.60,105.67
"2025-05-23T07:32:45.739Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5088,0.4375,0.7539,-3.85,6.23,4.15,28.66,31.25,-87.75
"2025-05-23T07:32:45.740Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3965,0.6494,0.6396,0.98,-0.12,-2.38,43.49,24.66,32.05
"2025-05-23T07:32:45.740Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2373,0.9370,-0.1743,4.15,-1.40,-0.85,98.59,11.46,-144.39
"2025-05-23T07:32:45.741Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9082,0.0049,-0.4399,-9.22,3.85,-1.46,-176.25,66.28,105.96
"2025-05-23T07:32:45.741Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1416,-0.2642,0.9844,-0.31,0.92,-4.39,-14.21,-9.84,47.43
"2025-05-23T07:32:45.830Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1611,0.9795,-0.1621,-1.53,-0.37,-0.31,98.66,11.50,-144.70
"2025-05-23T07:32:45.937Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8818,-0.0557,-0.3633,-15.26,3.66,-2.20,-176.78,66.10,106.22
"2025-05-23T07:32:45.938Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1665,0.9155,-0.3325,-2.01,4.70,-2.62,108.90,-9.38,-35.80
"2025-05-23T07:32:45.939Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2021,-0.2324,0.9683,-1.10,-1.04,7.39,-14.25,-9.81,47.51
"2025-05-23T07:32:45.940Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4277,0.6040,0.6616,-0.06,4.64,4.09,43.54,24.74,32.18
"2025-05-23T07:32:45.940Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1924,0.9639,-0.1753,1.71,3.11,-0.43,98.72,11.49,-144.50
"2025-05-23T07:32:45.941Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5449,0.3848,0.7817,-4.64,3.17,0.61,28.69,31.39,-87.27
"2025-05-23T07:32:45.942Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9233,0.0215,-0.4424,-13.49,2.01,-2.50,-177.15,65.91,106.45
"2025-05-23T07:32:45.942Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1782,0.9312,-0.3418,-2.20,-4.64,-5.43,108.81,-9.18,-35.72
"2025-05-23T07:32:45.943Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5371,0.4600,0.7607,-4.21,4.94,2.56,28.48,31.59,-87.27
"2025-05-23T07:32:45.944Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3926,0.6665,0.6367,0.00,2.50,3.23,43.63,24.73,32.44
"2025-05-23T07:32:45.945Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1455,-0.2759,0.9893,0.00,0.18,4.76,-14.30,-9.79,47.81
"2025-05-23T07:32:45.945Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1909,0.9121,-0.3477,-0.85,5.49,-2.50,108.71,-9.02,-35.62
"2025-05-23T07:32:45.946Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5215,0.4121,0.7695,-3.97,2.93,4.46,28.52,31.63,-86.80
"2025-05-23T07:32:45.946Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4263,0.6226,0.6235,-3.78,9.16,12.21,43.74,24.68,32.94
"2025-05-23T07:32:45.947Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1616,0.9697,-0.1519,-3.66,5.37,-0.49,98.72,11.50,-144.44
"2025-05-23T07:32:45.948Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1758,0.9204,-0.3486,-2.26,-1.40,-3.54,108.63,-8.93,-35.42
"2025-05-23T07:32:45.948Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8999,0.0054,-0.4023,-11.54,0.12,-1.89,-177.56,65.87,106.77
"2025-05-23T07:32:45.949Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1592,-0.2788,0.9502,0.98,0.00,16.36,-14.39,-9.64,48.30
"2025-05-23T07:32:45.950Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5679,0.4507,0.7578,-2.32,-0.67,1.10,28.37,31.66,-86.75
"2025-05-23T07:32:45.950Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4199,0.6177,0.6733,0.24,1.77,3.97,43.87,24.59,33.52
"2025-05-23T07:32:45.951Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2217,0.9600,-0.1875,-6.23,11.84,-1.71,98.54,11.50,-143.98
"2025-05-23T07:32:45.951Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9160,0.0430,-0.4131,-5.86,-0.49,-0.98,-177.75,65.83,106.98
"2025-05-23T07:32:45.952Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1851,-0.2354,0.9829,-0.55,-1.28,8.42,-14.49,-9.54,49.00
"2025-05-23T07:32:46.039Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2202,0.9297,-0.1514,1.77,-8.42,0.98,98.43,11.49,-143.87
"2025-05-23T07:32:46.143Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9209,0.0024,-0.3804,-3.23,-3.85,-1.34,-177.79,65.92,107.17
"2025-05-23T07:32:46.144Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1807,0.9082,-0.3394,-0.61,4.82,-0.73,108.56,-8.85,-35.30
"2025-05-23T07:32:46.145Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1606,-0.2363,0.9741,-0.06,0.67,-10.50,-14.50,-9.59,48.77
"2025-05-23T07:32:46.146Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4287,0.5903,0.6616,5.62,-7.81,-6.71,43.97,24.52,33.21
"2025-05-23T07:32:46.146Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1230,0.9912,-0.1797,-1.28,2.01,0.00,98.46,11.54,-144.25
"2025-05-23T07:32:46.147Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5894,0.4458,0.7959,-0.79,-1.46,6.53,28.44,31.57,-86.49
"2025-05-23T07:32:46.148Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9238,0.0103,-0.4326,0.67,-6.29,-0.61,-177.76,66.17,107.23
"2025-05-23T07:32:46.149Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1567,0.9375,-0.3750,5.62,5.62,-1.65,108.59,-8.99,-34.88
"2025-05-23T07:32:46.149Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5146,0.4126,0.7695,-0.92,-3.30,-1.04,28.39,31.34,-86.45
"2025-05-23T07:32:46.150Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4248,0.6313,0.6211,-2.38,3.36,9.09,44.04,24.43,33.10
"2025-05-23T07:32:46.150Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1777,0.9331,-0.3237,2.32,-4.94,-1.46,108.81,-8.92,-34.82
"2025-05-23T07:32:46.151Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1431,-0.3120,0.9404,0.73,-1.34,12.76,-14.51,-9.53,48.73
"2025-05-23T07:32:46.152Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4834,0.4385,0.7739,0.18,-5.19,-6.59,28.15,31.27,-86.91
"2025-05-23T07:32:46.153Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3765,0.6567,0.6396,-3.36,3.54,8.06,44.05,24.27,33.59
"2025-05-23T07:32:46.153Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2046,0.9600,-0.1382,-7.39,14.83,-0.85,98.32,11.48,-143.87
"2025-05-23T07:32:46.154Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9097,0.0210,-0.4009,7.81,-4.64,-0.43,-177.35,66.42,107.40
"2025-05-23T07:32:46.154Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2163,0.9272,-0.2720,1.10,0.24,0.00,108.92,-8.81,-35.00
"2025-05-23T07:32:46.155Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1230,-0.2563,0.9780,1.46,-0.61,12.51,-14.58,-9.43,49.39
"2025-05-23T07:32:46.155Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4517,0.4414,0.7788,0.98,-1.71,6.16,28.10,31.14,-87.01
"2025-05-23T07:32:46.156Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4360,0.5908,0.6514,2.38,-3.78,-2.32,44.10,24.19,33.60
"2025-05-23T07:32:46.157Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2168,0.9370,-0.1460,-3.42,-1.95,0.00,98.08,11.46,-143.55
"2025-05-23T07:32:46.158Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9263,0.0376,-0.3774,3.78,-3.30,0.79,-177.02,66.61,107.45
"2025-05-23T07:32:46.158Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1890,-0.2432,0.9707,0.92,0.55,-5.19,-14.58,-9.39,49.49
"2025-05-23T07:32:46.240Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2383,0.9565,-0.1934,4.09,-12.33,-0.24,98.06,11.52,-143.96
"2025-05-23T07:32:46.331Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9121,-0.0039,-0.3594,6.65,-0.43,2.69,-176.98,66.71,107.27
"2025-05-23T07:32:46.333Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1670,0.9126,-0.2852,-3.42,9.22,4.03,108.85,-9.02,-34.75
"2025-05-23T07:32:46.350Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1470,-0.2998,0.9849,-0.43,3.91,-9.95,-14.49,-9.48,48.89
"2025-05-23T07:32:46.351Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4766,0.3989,0.7944,2.81,-3.11,3.72,28.38,30.87,-86.63
"2025-05-23T07:32:46.352Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3916,0.6934,0.6104,2.62,-6.77,-5.07,44.07,24.11,33.05
"2025-05-23T07:32:46.353Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1377,0.9829,-0.1011,-2.81,2.93,-0.12,98.04,11.56,-144.29
"2025-05-23T07:32:46.354Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1484,0.9155,-0.2754,-3.30,-3.54,2.08,108.69,-9.23,-34.59
"2025-05-23T07:32:46.355Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5298,0.4004,0.7905,4.64,-3.17,-10.31,28.43,30.88,-86.89
"2025-05-23T07:32:46.356Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3896,0.6128,0.6938,-1.04,-0.55,2.08,44.03,23.97,33.16
"2025-05-23T07:32:46.357Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8984,-0.0088,-0.3647,10.07,2.81,1.10,-176.77,66.63,107.00
"2025-05-23T07:32:46.358Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1851,0.9336,-0.3511,-2.81,-7.39,0.92,108.55,-9.22,-34.95
"2025-05-23T07:32:46.358Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1763,-0.1846,0.9995,-0.49,0.37,0.06,-14.46,-9.38,48.95
"2025-05-23T07:32:46.359Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.5479,0.4648,0.7764,3.48,-4.76,-4.09,28.32,30.88,-87.52
"2025-05-23T07:32:46.360Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3960,0.6587,0.6411,0.00,-2.50,0.73,44.00,23.88,33.03
"2025-05-23T07:32:46.361Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1958,0.9580,-0.1680,0.00,-6.47,0.24,97.98,11.59,-144.48
"2025-05-23T07:32:46.362Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9365,0.0024,-0.4160,13.24,-0.06,2.62,-176.30,66.49,106.70
"2025-05-23T07:32:46.364Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1733,0.9102,-0.2876,2.56,-3.48,2.01,108.63,-9.22,-35.19
"2025-05-23T07:32:46.365Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1587,-0.2686,0.9829,0.92,3.11,-3.85,-14.40,-9.34,48.74
"2025-05-23T07:32:46.366Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4863,0.3760,0.7856,2.99,-0.31,-5.37,28.37,30.90,-87.70
"2025-05-23T07:32:46.367Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3799,0.6504,0.6123,-5.68,6.16,8.48,43.95,23.79,33.17
"2025-05-23T07:32:46.368Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1416,0.9883,-0.1040,-2.50,-1.04,0.18,97.94,11.61,-144.72
"2025-05-23T07:32:46.369Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8896,-0.0479,-0.3828,5.31,-0.73,0.12,-176.09,66.53,106.47
"2025-05-23T07:32:46.370Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1064,-0.2803,0.9546,1.40,0.85,10.19,-14.35,-9.20,48.78
"2025-05-23T07:32:46.460Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2207,0.9756,-0.1553,-4.76,4.15,-0.79,97.76,11.60,-144.48
"2025-05-23T07:32:46.573Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9121,-0.0210,-0.4424,9.46,2.14,1.34,-175.77,66.44,106.33
"2025-05-23T07:32:46.575Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1675,0.9282,-0.3418,-2.81,-8.61,0.49,108.63,-9.22,-35.50
"2025-05-23T07:32:46.576Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1777,-0.2153,0.9956,0.24,0.06,1.53,-14.35,-9.13,49.09
"2025-05-23T07:32:46.577Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.4990,0.4312,0.7607,1.40,-0.98,-2.26,28.27,30.91,-88.12
"2025-05-23T07:32:46.578Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3999,0.6230,0.6895,0.06,-0.31,-0.67,43.91,23.74,33.50
"2025-05-23T07:32:46.579Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2119,0.9355,-0.1221,-0.85,0.67,-1.40,97.68,11.63,-144.55
"2025-05-23T07:32:46.579Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8979,-0.1050,-0.4146,3.78,5.31,-3.11,-175.45,66.31,106.35
"2025-05-23T07:32:46.580Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1592,0.9189,-0.2534,-2.20,-4.09,0.98,108.58,-9.17,-35.71
"2025-05-23T07:32:46.580Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.3530,0.3394,0.8096,3.17,5.62,-11.72,28.28,31.15,-88.30
"2025-05-23T07:32:46.581Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3804,0.6406,0.6567,-2.01,5.43,6.10,43.95,23.72,33.76
"2025-05-23T07:32:46.582Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0864,0.9277,0.0171,-11.11,-28.14,-2.87,108.44,-8.97,-36.31
