时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-23T07:33:18.139Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9551,-0.2290,0.1831,-1.28,-0.73,1.40,-53.10,73.61,-148.61
"2025-05-23T07:33:18.142Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1846,-0.1196,0.9927,-1.46,0.61,-5.80,-7.44,-12.01,39.98
"2025-05-23T07:33:18.156Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9619,-0.2222,0.1865,-1.59,0.55,1.71,-53.06,73.60,-148.52
"2025-05-23T07:33:18.225Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2451,0.9482,-0.2417,1.53,-3.85,0.61,103.99,16.00,-140.93
"2025-05-23T07:33:18.231Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9570,-0.2231,0.1704,0.06,0.67,1.22,-52.98,73.59,-148.41
"2025-05-23T07:33:18.232Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0117,0.9917,-0.0557,-1.65,0.12,1.10,93.67,0.44,-49.17
"2025-05-23T07:33:18.233Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1826,-0.1377,0.9917,-0.92,0.55,-2.87,-7.45,-12.00,39.79
"2025-05-23T07:33:18.235Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1392,0.1753,1.0010,1.28,-0.67,-1.77,9.78,7.65,-109.32
"2025-05-23T07:33:18.236Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3984,0.5552,0.7183,1.89,-1.65,-1.59,37.51,23.92,21.31
"2025-05-23T07:33:18.236Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2705,0.9185,-0.2319,0.37,-2.69,1.16,104.00,15.99,-141.11
"2025-05-23T07:33:18.238Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9634,-0.2158,0.1797,-0.85,-0.18,1.46,-52.93,73.59,-148.34
"2025-05-23T07:33:18.239Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0083,0.9966,-0.0610,-0.98,-0.49,0.85,93.58,0.46,-49.17
"2025-05-23T07:33:18.273Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3979,0.5649,0.7168,2.20,-1.83,-2.69,37.55,23.92,21.17
"2025-05-23T07:33:18.281Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1440,0.1870,1.0063,1.04,-0.49,0.92,9.84,7.64,-109.34
"2025-05-23T07:33:18.284Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0088,0.9858,-0.0669,-0.49,-0.12,1.04,93.54,0.47,-49.17
"2025-05-23T07:33:18.292Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1895,-0.1489,0.9956,-1.16,0.37,-4.15,-7.48,-12.01,39.62
"2025-05-23T07:33:18.298Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3989,0.5747,0.6973,0.24,2.44,2.99,37.61,23.92,21.15
"2025-05-23T07:33:18.300Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1411,0.1860,1.0000,0.79,-0.49,-0.06,9.89,7.61,-109.33
"2025-05-23T07:33:18.308Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2266,0.9438,-0.2319,-0.24,-0.49,0.85,104.01,15.95,-141.26
"2025-05-23T07:33:18.314Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9600,-0.2139,0.1699,-0.12,-1.28,1.04,-52.89,73.60,-148.27
"2025-05-23T07:33:18.318Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0034,0.9961,-0.0576,-0.18,-0.49,0.55,93.51,0.49,-49.15
"2025-05-23T07:33:18.319Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1646,-0.1772,0.9858,-0.61,0.06,4.64,-7.53,-11.98,39.59
"2025-05-23T07:33:18.331Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1309,0.1704,1.0088,0.67,-0.73,0.85,9.94,7.59,-109.31
"2025-05-23T07:33:18.332Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4033,0.5557,0.7261,0.49,2.01,1.65,37.70,23.93,21.36
"2025-05-23T07:33:18.336Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2847,0.9258,-0.2290,-1.77,3.60,-0.12,103.96,15.89,-141.14
"2025-05-23T07:33:18.341Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1860,-0.1421,0.9976,-0.67,-0.61,3.23,-7.61,-11.98,39.83
"2025-05-23T07:33:18.357Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9585,-0.2241,0.1812,-0.55,-1.10,1.16,-52.84,73.61,-148.20
"2025-05-23T07:33:18.378Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2178,0.9429,-0.2344,-2.93,5.31,1.34,103.93,15.80,-140.94
"2025-05-23T07:33:18.446Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9648,-0.2090,0.1724,-0.79,-1.65,1.59,-52.79,73.61,-148.13
"2025-05-23T07:33:18.448Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0171,0.9922,-0.0513,-0.55,0.61,0.67,93.50,0.49,-49.14
"2025-05-23T07:33:18.448Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1548,-0.1689,0.9863,-0.12,-0.85,11.96,-7.72,-11.93,40.16
"2025-05-23T07:33:18.449Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1445,0.1948,1.0015,0.98,-0.49,1.71,9.99,7.55,-109.26
"2025-05-23T07:33:18.450Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3032,0.9312,-0.2339,-4.94,7.08,0.00,103.79,15.69,-140.60
"2025-05-23T07:33:18.451Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9580,-0.2139,0.1807,-1.71,-3.05,0.92,-52.53,73.60,-147.82
"2025-05-23T07:33:18.497Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4038,0.5674,0.7012,-2.08,7.63,8.67,37.82,23.96,21.70
"2025-05-23T07:33:18.498Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0059,0.9878,-0.0640,0.98,0.79,1.71,93.48,0.50,-49.13
"2025-05-23T07:33:18.502Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1509,0.1714,1.0093,1.16,-0.79,4.58,10.07,7.51,-109.09
"2025-05-23T07:33:18.503Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3979,0.5918,0.6978,-0.73,7.75,6.10,37.96,24.04,22.19
"2025-05-23T07:33:18.504Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0420,1.0000,-0.0830,0.85,-0.24,1.16,93.53,0.42,-49.05
"2025-05-23T07:33:18.504Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1699,-0.1689,0.9995,-2.14,0.31,10.13,-7.89,-11.90,40.63
"2025-05-23T07:33:18.505Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1538,0.1963,0.9922,1.83,-2.14,2.01,10.16,7.40,-109.03
"2025-05-23T07:33:18.506Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4189,0.6221,0.6563,-8.54,25.09,26.31,38.24,24.19,23.43
"2025-05-23T07:33:18.506Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1523,-0.2305,0.9878,-1.34,0.00,36.07,-8.21,-11.71,41.77
"2025-05-23T07:33:18.515Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1963,0.9478,-0.2344,-10.01,17.40,1.95,103.60,15.47,-140.05
"2025-05-23T07:33:18.516Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9590,-0.2109,0.1724,-0.49,-3.78,2.87,-51.98,73.59,-147.23
"2025-05-23T07:33:18.516Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0303,0.9819,-0.0688,3.30,3.23,3.91,93.62,0.29,-49.00
"2025-05-23T07:33:18.535Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1426,0.1748,1.0117,0.37,0.24,22.28,10.30,7.29,-108.40
"2025-05-23T07:33:18.536Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3765,0.5142,0.7695,-5.19,19.17,16.17,38.59,24.35,25.47
"2025-05-23T07:33:18.537Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2817,0.9551,-0.1787,-19.04,28.08,0.31,103.16,15.09,-138.77
"2025-05-23T07:33:18.542Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9653,-0.2104,0.1772,-12.39,-8.85,5.37,-50.99,73.56,-145.93
"2025-05-23T07:33:18.547Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1860,-0.0698,1.0117,-5.00,-2.14,24.66,-8.70,-11.54,43.61
"2025-05-23T07:33:18.657Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3164,0.8789,-0.3013,-6.84,10.86,3.48,102.73,14.77,-137.75
"2025-05-23T07:33:18.723Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9546,-0.2305,0.1963,-0.92,-3.78,6.35,-49.97,73.58,-144.45
"2025-05-23T07:33:18.724Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0815,1.0264,-0.0659,0.00,12.82,4.21,93.80,0.06,-48.54
"2025-05-23T07:33:18.725Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2573,-0.1187,0.9849,-4.76,2.32,8.91,-9.10,-11.41,44.32
"2025-05-23T07:33:18.726Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1060,0.1611,1.0093,4.33,-5.74,0.85,10.49,7.03,-107.92
"2025-05-23T07:33:18.727Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4438,0.5400,0.7227,1.40,7.63,8.79,38.89,24.49,26.30
"2025-05-23T07:33:18.727Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2505,0.9365,-0.2681,-11.05,-2.08,3.60,102.48,14.52,-137.65
"2025-05-23T07:33:18.728Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9600,-0.2046,0.1924,-1.59,-2.87,5.49,-49.02,73.70,-143.38
"2025-05-23T07:33:18.729Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0039,1.0015,-0.0313,-6.35,7.51,6.04,93.64,-0.25,-48.01
"2025-05-23T07:33:18.729Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4106,0.5542,0.7271,7.14,-1.65,0.98,39.25,24.44,26.70
"2025-05-23T07:33:18.734Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1221,0.1729,1.0254,4.15,-8.24,2.93,10.69,6.70,-107.77
"2025-05-23T07:33:18.735Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0156,1.0376,-0.0972,-10.68,10.25,11.66,93.30,-0.78,-47.36
"2025-05-23T07:33:18.735Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1958,-0.1528,0.9966,-6.29,3.17,-0.43,-9.44,-11.23,44.57
"2025-05-23T07:33:18.736Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1147,0.2114,1.0015,2.99,-6.77,6.90,10.89,6.32,-107.74
"2025-05-23T07:33:18.737Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4102,0.5591,0.7061,7.45,-0.49,4.88,39.65,24.29,26.76
"2025-05-23T07:33:18.738Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2402,0.9316,-0.2227,-4.15,-3.85,4.88,102.07,14.35,-137.89
"2025-05-23T07:33:18.738Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1675,-0.1406,0.9927,-7.69,4.03,1.40,-9.78,-11.02,44.53
"2025-05-23T07:33:18.739Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9521,-0.2012,0.1855,-2.99,-3.72,6.84,-47.98,73.84,-142.30
"2025-05-23T07:33:18.740Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0112,1.1641,-0.1089,-26.31,31.80,20.26,92.70,-1.66,-46.71
"2025-05-23T07:33:18.744Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0469,0.2598,0.9346,1.71,-4.39,17.52,11.07,5.84,-107.30
"2025-05-23T07:33:18.745Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4058,0.5811,0.7495,15.69,-14.22,-15.01,40.06,24.15,26.39
"2025-05-23T07:33:18.746Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9604,-0.1655,0.1934,-6.53,-3.36,11.41,-46.76,74.05,-140.77
"2025-05-23T07:33:18.751Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1729,-0.1318,1.0610,-13.24,8.79,-23.19,-10.24,-10.85,44.08
"2025-05-23T07:33:18.764Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3003,0.9233,-0.2710,-8.30,-28.63,3.91,101.41,14.33,-138.74
"2025-05-23T07:33:18.792Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2217,0.8403,-0.0684,-19.04,-6.77,3.85,100.32,14.22,-140.30
"2025-05-23T07:33:18.893Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0679,-0.1445,0.3105,-20.63,0.55,1.16,-46.24,74.26,-139.78
"2025-05-23T07:33:18.894Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0781,1.1050,0.0381,-48.28,28.02,12.33,90.87,-2.50,-45.57
"2025-05-23T07:33:18.895Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2275,-0.2158,0.8940,-1.95,-1.46,25.76,-10.66,-10.46,43.71
"2025-05-23T07:33:18.896Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0269,0.2998,1.1167,0.92,-2.08,-5.43,11.35,5.75,-106.83
"2025-05-23T07:33:18.897Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4302,0.5283,0.6509,5.74,11.23,14.47,40.59,24.19,26.09
"2025-05-23T07:33:18.898Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0815,1.1743,-0.3037,-18.01,17.64,-6.16,100.23,14.53,-139.15
"2025-05-23T07:33:18.899Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0742,0.1128,0.0122,15.01,8.79,11.35,-47.15,74.42,-140.31
"2025-05-23T07:33:18.900Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2998,0.9414,0.0503,-25.70,9.89,9.77,89.17,-2.91,-46.16
"2025-05-23T07:33:18.901Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2236,0.4194,0.9653,21.12,-4.76,19.23,11.88,5.41,-106.81
"2025-05-23T07:33:18.901Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3438,0.6841,0.5835,-1.10,5.80,14.83,41.09,23.86,27.28
"2025-05-23T07:33:18.902Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0864,0.9541,-0.1392,-12.02,40.95,22.58,88.02,-3.81,-43.91
"2025-05-23T07:33:18.902Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.0620,-0.3008,0.9688,-1.95,2.26,26.25,-11.04,-10.17,45.49
"2025-05-23T07:33:18.982Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0879,0.3237,1.0063,27.89,-10.62,-4.64,13.27,4.87,-105.90
"2025-05-23T07:33:18.983Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4253,0.6563,0.6885,-14.53,27.95,25.02,41.20,23.92,28.65
"2025-05-23T07:33:18.984Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2280,0.9937,0.0615,-21.12,22.71,-6.41,99.19,14.41,-138.13
"2025-05-23T07:33:18.985Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1973,0.9863,0.0552,-3.36,-16.91,26.79,87.57,-5.10,-43.49
"2025-05-23T07:33:18.985Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1069,-0.3164,1.0449,-2.50,-3.60,43.52,-11.28,-9.88,46.95
"2025-05-23T07:33:18.990Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0781,0.1592,0.2676,16.54,1.40,27.40,-44.68,75.49,-138.76
"2025-05-23T07:33:18.991Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1528,0.8193,0.9468,36.50,8.06,82.58,14.82,4.55,-105.30
"2025-05-23T07:33:18.992Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4453,0.5327,0.7388,-5.55,17.03,18.80,41.38,24.03,30.48
"2025-05-23T07:33:19.102Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3032,0.8633,-0.2588,-25.70,47.85,2.26,98.27,14.12,-136.35
"2025-05-23T07:33:19.103Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.2100,0.4316,0.1270,-69.89,-22.64,67.14,-37.53,76.75,-130.30
"2025-05-23T07:33:19.104Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2676,-0.0293,1.0093,-2.38,-5.74,32.65,-11.85,-9.81,49.22
"2025-05-23T07:33:19.105Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2773,0.9971,-0.0698,-16.97,15.81,1.46,97.74,13.74,-134.53
"2025-05-23T07:33:19.105Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0811,0.1592,0.1528,-99.67,-35.10,78.31,-25.20,77.26,-112.15
"2025-05-23T07:33:19.106Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.6191,0.9990,0.0093,3.72,89.90,63.60,87.57,-7.15,-41.87
"2025-05-23T07:33:19.106Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.0820,-0.3110,1.0005,-6.47,-0.79,15.14,-12.28,-9.72,50.37
"2025-05-23T07:33:19.107Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3921,0.6968,0.6240,-4.70,12.76,10.62,41.62,24.10,31.38
"2025-05-23T07:33:19.108Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2754,0.8647,-0.1636,-6.65,0.98,7.08,97.05,13.40,-134.19
"2025-05-23T07:33:19.113Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.1465,0.0444,0.1592,-53.53,-24.11,85.27,-8.98,77.16,-92.09
"2025-05-23T07:33:19.114Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1025,0.9341,0.0518,-3.48,88.13,76.23,86.74,-10.54,-36.58
"2025-05-23T07:33:19.115Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0317,0.2720,0.9761,53.28,-2.32,124.51,17.37,3.00,-98.92
"2025-05-23T07:33:19.116Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3950,0.4497,0.7549,-1.22,15.63,14.28,41.85,24.25,32.39
"2025-05-23T07:33:19.116Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0176,0.4741,1.0723,66.89,-4.82,84.41,20.80,1.16,-94.56
"2025-05-23T07:33:19.117Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.3022,1.0889,0.1187,-5.62,67.32,79.77,85.63,-14.29,-32.49
"2025-05-23T07:33:19.117Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1880,-0.0659,0.9219,-1.77,-6.29,29.17,-12.71,-9.50,51.05
"2025-05-23T07:33:19.209Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0366,0.3398,0.9741,66.10,-6.71,71.78,24.03,-0.53,-91.03
"2025-05-23T07:33:19.303Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3984,0.6533,0.5850,0.92,4.76,6.04,42.23,24.19,33.44
"2025-05-23T07:33:19.304Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1084,1.0776,-0.1753,-11.41,28.56,2.81,97.06,13.25,-132.70
"2025-05-23T07:33:19.305Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1465,1.0171,0.0264,-9.34,37.23,75.13,84.45,-17.92,-29.12
"2025-05-23T07:33:19.305Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1240,-0.2861,0.9434,-8.67,-2.81,14.59,-13.21,-9.46,52.64
"2025-05-23T07:33:19.318Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0483,0.0024,0.2505,-41.08,-14.47,84.29,6.84,76.25,-73.05
"2025-05-23T07:33:19.320Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.0200,0.4531,1.0483,61.04,-23.86,21.91,27.36,-2.21,-89.36
"2025-05-23T07:33:19.320Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3750,0.5288,0.7676,3.42,5.80,10.07,42.49,24.08,33.82
"2025-05-23T07:33:19.321Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0864,-0.1680,0.3311,-5.62,-16.60,72.88,20.12,74.61,-58.24
"2025-05-23T07:33:19.322Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1084,-0.1094,1.0044,-1.59,-5.92,21.36,-13.56,-9.42,53.12
"2025-05-23T07:33:19.322Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2197,0.9272,-0.1602,-4.94,3.30,7.45,96.76,12.79,-131.92
"2025-05-23T07:33:19.323Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.3091,0.9341,-0.0630,-5.92,8.12,3.48,96.50,12.67,-131.15
"2025-05-23T07:33:19.324Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0415,0.1201,0.2715,-34.67,-25.63,69.89,28.53,72.15,-48.48
"2025-05-23T07:33:19.324Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.4219,0.9800,0.1279,-3.66,2.93,63.17,83.83,-21.29,-28.02
"2025-05-23T07:33:19.325Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1387,-0.2310,0.9673,-7.87,4.03,-34.97,-13.84,-9.48,53.20
"2025-05-23T07:33:19.326Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3013,0.6475,0.6851,18.19,-17.64,-27.16,42.82,24.09,33.68
"2025-05-23T07:33:19.327Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.1587,1.0161,-0.2017,5.07,-38.88,0.98,96.41,12.61,-132.58
"2025-05-23T07:33:19.327Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0435,0.5024,0.9678,53.65,-10.44,78.86,29.97,-4.00,-87.74
