时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-23T07:29:53.886Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9585,-0.2427,0.1406,0.67,0.67,-0.31,-59.82,73.40,-153.60
"2025-05-23T07:29:53.889Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0215,1.0015,-0.0430,2.44,-8.18,-0.24,92.69,2.24,-46.94
"2025-05-23T07:29:53.890Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2012,-0.1196,0.9873,-0.43,1.46,-3.36,-6.34,-13.26,58.41
"2025-05-23T07:29:53.909Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2290,0.9341,-0.2539,-1.34,-3.23,0.79,105.58,15.63,-63.43
"2025-05-23T07:29:53.932Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9624,-0.2437,0.1514,1.40,0.49,-0.31,-59.96,73.41,-153.83
"2025-05-23T07:29:53.936Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0400,0.9966,-0.0483,1.65,-6.77,0.43,92.79,2.25,-47.29
"2025-05-23T07:29:53.939Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2158,-0.1152,0.9893,-0.06,0.79,-2.26,-6.32,-13.21,58.27
"2025-05-23T07:29:53.951Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2339,0.1802,0.9976,0.12,0.43,-5.37,9.24,12.69,-99.97
"2025-05-23T07:29:53.952Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4287,0.5420,0.7109,0.24,-0.61,-0.18,37.15,25.70,25.36
"2025-05-23T07:29:53.952Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2480,0.9268,-0.2661,-1.53,-5.00,0.98,105.46,15.63,-63.67
"2025-05-23T07:29:53.976Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9536,-0.2461,0.1421,1.28,0.55,-0.61,-60.09,73.40,-154.03
"2025-05-23T07:29:53.996Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2153,0.1499,0.9824,0.49,0.43,-4.82,9.18,12.76,-100.22
"2025-05-23T07:29:53.997Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4292,0.5488,0.7090,0.79,-1.83,-1.40,37.13,25.66,25.28
"2025-05-23T07:29:54.001Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0273,1.0049,-0.0620,2.56,-6.96,0.55,92.91,2.24,-47.66
"2025-05-23T07:29:54.002Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2104,-0.1123,0.9956,-0.49,1.77,-4.94,-6.30,-13.16,58.09
"2025-05-23T07:29:54.059Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0464,0.9902,-0.0469,1.46,-5.31,0.37,92.98,2.24,-48.02
"2025-05-23T07:29:54.063Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2432,0.1626,0.9927,0.06,0.00,-2.20,9.17,12.81,-100.39
"2025-05-23T07:29:54.067Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4302,0.5469,0.7217,0.61,-1.95,-1.22,37.11,25.63,25.15
"2025-05-23T07:29:54.069Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2524,0.9229,-0.2549,-1.89,-6.96,0.73,105.31,15.67,-64.06
"2025-05-23T07:29:54.071Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9600,-0.2524,0.1411,0.49,0.06,0.18,-60.17,73.41,-154.20
"2025-05-23T07:29:54.072Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0391,0.9873,-0.0737,1.40,-3.36,0.49,93.06,2.22,-48.22
"2025-05-23T07:29:54.074Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2319,-0.1045,1.0020,-0.24,2.38,-5.68,-6.27,-13.09,57.79
"2025-05-23T07:29:54.115Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4341,0.5396,0.7036,1.16,-2.08,0.37,37.12,25.55,25.03
"2025-05-23T07:29:54.117Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2285,0.9224,-0.2808,-1.46,-6.96,1.28,105.16,15.69,-64.46
"2025-05-23T07:29:54.120Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9585,-0.2446,0.1421,1.28,-0.79,0.06,-60.09,73.41,-154.18
"2025-05-23T07:29:54.121Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2139,-0.1182,0.9824,-0.43,2.56,-3.30,-6.23,-12.97,57.52
"2025-05-23T07:29:54.121Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2241,0.1606,0.9922,0.49,-0.73,-4.33,9.16,12.82,-100.53
"2025-05-23T07:29:54.122Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2524,0.9189,-0.2480,-1.83,-4.21,0.79,105.00,15.70,-64.79
"2025-05-23T07:29:54.134Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9590,-0.2500,0.1460,1.71,-0.55,0.00,-59.97,73.39,-154.17
"2025-05-23T07:29:54.135Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0483,1.0024,-0.0464,0.24,-8.48,0.61,93.10,2.21,-48.54
"2025-05-23T07:29:54.136Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2095,-0.1138,1.0024,-0.55,2.38,-1.95,-6.22,-12.86,57.38
"2025-05-23T07:29:54.153Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2324,0.1621,0.9932,0.31,-1.28,-4.88,9.12,12.81,-100.81
"2025-05-23T07:29:54.156Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4282,0.5508,0.7183,1.40,-1.65,0.79,37.17,25.44,25.00
"2025-05-23T07:29:54.160Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2476,0.9282,-0.2451,-1.77,-3.97,0.85,104.89,15.70,-65.04
"2025-05-23T07:29:54.161Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0337,0.9956,-0.0620,0.00,-4.76,0.43,93.10,2.21,-48.91
"2025-05-23T07:29:54.180Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9580,-0.2495,0.1440,0.73,-1.04,0.55,-59.82,73.39,-154.08
"2025-05-23T07:29:54.198Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2256,0.1592,0.9922,0.61,-1.04,-1.71,9.11,12.78,-100.99
"2025-05-23T07:29:54.199Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4258,0.5435,0.7197,1.34,-1.34,1.28,37.23,25.35,25.02
"2025-05-23T07:29:54.205Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2095,-0.1035,0.9985,-0.49,2.62,-1.77,-6.24,-12.74,57.29
"2025-05-23T07:29:54.227Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0454,0.9971,-0.0430,-0.31,-3.11,1.04,93.09,2.18,-49.10
"2025-05-23T07:29:54.296Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2178,0.1519,1.0000,1.04,-1.28,-2.14,9.14,12.74,-101.08
"2025-05-23T07:29:54.298Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4268,0.5166,0.7407,3.97,-5.31,-3.17,37.30,25.24,24.92
"2025-05-23T07:29:54.299Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2612,0.9131,-0.2563,0.12,-6.16,0.67,104.79,15.72,-65.34
"2025-05-23T07:29:54.300Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0327,0.9888,-0.0532,-2.87,-2.32,1.34,93.00,2.12,-49.27
"2025-05-23T07:29:54.301Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2285,-0.0703,0.9976,-0.98,2.44,-7.45,-6.23,-12.63,57.09
"2025-05-23T07:29:54.301Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4424,0.5903,0.6719,5.49,-8.18,-2.14,37.35,25.07,24.41
"2025-05-23T07:29:54.302Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2451,0.8960,-0.2798,6.35,-12.51,1.22,104.85,15.79,-65.85
"2025-05-23T07:29:54.302Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9565,-0.2539,0.1533,0.24,-0.24,0.79,-59.65,73.41,-153.96
"2025-05-23T07:29:54.353Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2354,0.1704,0.9746,2.08,-1.04,0.73,9.23,12.70,-101.14
"2025-05-23T07:29:54.354Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9570,-0.2407,0.1304,1.04,-0.79,0.67,-59.56,73.44,-153.93
"2025-05-23T07:29:54.355Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2334,-0.1782,0.9854,-0.06,5.07,-8.06,-6.15,-12.51,56.50
"2025-05-23T07:29:54.361Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2480,0.9482,-0.2427,4.88,-6.35,1.16,105.03,15.80,-66.47
"2025-05-23T07:29:54.362Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1748,-0.1084,1.0146,-0.49,2.38,0.06,-6.10,-12.34,56.34
"2025-05-23T07:29:54.364Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9492,-0.2549,0.1699,3.17,-0.79,0.92,-59.30,73.44,-153.78
"2025-05-23T07:29:54.365Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0566,0.9731,-0.0527,-2.62,-2.75,0.37,92.86,2.07,-49.36
"2025-05-23T07:29:54.366Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2427,0.1484,1.0122,2.26,-2.50,-5.55,9.32,12.66,-101.26
"2025-05-23T07:29:54.367Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3979,0.5503,0.7441,4.33,-4.76,0.98,37.48,24.80,24.26
"2025-05-23T07:29:54.372Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2227,0.9722,-0.2026,-0.67,4.46,1.83,105.18,15.75,-66.53
"2025-05-23T07:29:54.373Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9668,-0.2285,0.1343,0.43,-2.93,1.83,-58.87,73.49,-153.47
"2025-05-23T07:29:54.373Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0566,1.0298,-0.0703,1.46,-7.57,-0.06,92.78,2.09,-49.71
"2025-05-23T07:29:54.401Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2241,0.1919,0.9736,0.24,-2.01,-1.10,9.31,12.55,-101.50
"2025-05-23T07:29:54.402Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3911,0.5737,0.6919,1.53,0.43,2.01,37.62,24.64,24.27
"2025-05-23T07:29:54.428Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0024,0.9785,-0.0303,0.43,-0.18,1.53,92.85,2.05,-49.96
"2025-05-23T07:29:54.520Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1333,-0.1436,0.9937,-1.77,0.18,4.46,-6.19,-12.25,56.48
"2025-05-23T07:29:54.522Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4165,0.5410,0.7236,0.06,3.05,2.32,37.71,24.65,24.44
"2025-05-23T07:29:54.523Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9502,-0.2417,0.1592,2.08,-0.92,0.55,-58.41,73.48,-153.08
"2025-05-23T07:29:54.524Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0190,1.0146,-0.0317,-2.56,1.10,0.73,92.77,1.99,-49.99
"2025-05-23T07:29:54.525Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1982,-0.0981,0.9956,-1.04,0.67,3.48,-6.30,-12.20,56.67
"2025-05-23T07:29:54.526Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1880,0.1616,0.9990,2.08,-1.71,-2.50,9.34,12.46,-101.60
"2025-05-23T07:29:54.529Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4204,0.5605,0.7080,0.79,0.49,0.79,37.77,24.68,24.55
"2025-05-23T07:29:54.530Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2539,0.9336,-0.2227,-4.94,3.97,-0.24,105.07,15.63,-66.33
"2025-05-23T07:29:54.530Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2295,0.1768,0.9888,0.12,-0.12,3.78,9.38,12.40,-101.55
"2025-05-23T07:29:54.531Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2378,0.9214,-0.2690,-2.38,-0.43,-0.12,104.94,15.62,-66.27
"2025-05-23T07:29:54.532Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9629,-0.2383,0.1431,-0.98,-1.16,1.40,-58.26,73.52,-152.98
"2025-05-23T07:29:54.598Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2427,0.9214,-0.2729,-4.46,-1.95,0.24,104.77,15.63,-66.39
"2025-05-23T07:29:54.600Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2163,-0.1279,0.9966,-1.16,1.46,0.00,-6.37,-12.12,56.72
"2025-05-23T07:29:54.601Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2124,-0.1152,0.9873,-0.67,3.23,-1.22,-6.42,-12.00,56.66
"2025-05-23T07:29:54.606Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9565,-0.2402,0.1440,0.92,-2.20,0.43,-58.00,73.52,-152.71
"2025-05-23T07:29:54.606Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2383,0.1719,0.9849,0.55,-2.08,-1.95,9.42,12.34,-101.51
"2025-05-23T07:29:54.607Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4185,0.5503,0.7061,0.92,-1.04,1.46,37.82,24.63,24.57
"2025-05-23T07:29:54.608Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2515,0.9199,-0.2788,-3.23,-3.85,0.18,104.55,15.65,-66.58
"2025-05-23T07:29:54.609Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9614,-0.2422,0.1582,1.28,-3.11,0.00,-57.55,73.45,-152.34
"2025-05-23T07:29:54.610Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0337,0.9829,-0.0752,-2.69,1.10,1.28,92.64,1.94,-49.90
"2025-05-23T07:29:54.614Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2158,0.1699,0.9995,-0.18,-2.75,-1.46,9.40,12.24,-101.62
"2025-05-23T07:29:54.615Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4258,0.5381,0.7280,2.69,-5.43,-0.43,37.88,24.47,24.53
"2025-05-23T07:29:54.616Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0278,0.9922,-0.0713,-1.59,-3.17,0.92,92.55,1.89,-49.98
"2025-05-23T07:29:54.617Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.2305,-0.0903,0.9946,-0.55,4.09,-6.10,-6.43,-11.83,56.54
"2025-05-23T07:29:54.779Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4048,0.5615,0.7178,4.33,-8.79,-3.54,37.92,24.22,24.15
"2025-05-23T07:29:54.875Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0215,0.9883,-0.0327,-2.32,-2.44,0.49,92.45,1.87,-50.15
"2025-05-23T07:29:54.959Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1992,0.1699,0.9922,-0.12,-1.89,-1.95,9.38,12.12,-101.71
"2025-05-23T07:29:54.960Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2324,0.9229,-0.2568,1.16,-12.76,1.65,104.40,15.67,-67.02
"2025-05-23T07:29:54.961Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9561,-0.2358,0.1548,1.40,-2.44,-0.37,-57.16,73.38,-152.01
"2025-05-23T07:29:54.962Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0342,0.9927,-0.0151,-1.34,-5.19,0.37,92.35,1.86,-50.37
"2025-05-23T07:29:54.963Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1841,-0.1113,1.0000,-0.06,5.19,-9.28,-6.36,-11.62,56.09
"2025-05-23T07:29:54.964Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1792,0.1479,1.0073,0.00,-0.85,-4.21,9.35,12.08,-101.86
"2025-05-23T07:29:54.965Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3940,0.5664,0.7163,0.85,-3.05,2.38,37.97,23.99,23.95
"2025-05-23T07:29:54.966Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2246,0.9468,-0.2104,-1.89,-7.08,1.46,104.30,15.74,-67.65
"2025-05-23T07:29:54.966Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9561,-0.2456,0.1675,1.40,-0.67,-0.49,-56.93,73.31,-151.87
"2025-05-23T07:29:54.967Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1548,-0.1074,1.0044,0.12,3.60,-1.34,-6.31,-11.40,55.84
"2025-05-23T07:29:54.968Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2280,0.9478,-0.2168,-3.48,-1.34,-0.18,104.14,15.75,-67.90
"2025-05-23T07:29:54.968Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1602,-0.1470,0.9961,0.18,2.38,4.94,-6.32,-11.23,55.86
"2025-05-23T07:29:54.969Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9531,-0.2456,0.1636,0.43,1.22,0.00,-57.01,73.32,-152.02
"2025-05-23T07:29:54.969Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0308,1.0029,-0.0044,-3.85,-6.47,0.37,92.22,1.84,-50.66
"2025-05-23T07:29:54.970Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2046,0.1626,0.9976,0.00,0.55,-2.20,9.31,12.12,-102.04
"2025-05-23T07:29:54.971Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4038,0.5762,0.6992,-0.67,1.10,4.76,38.03,23.86,23.98
"2025-05-23T07:29:54.972Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2695,0.9395,-0.2241,-4.70,0.31,-1.04,103.94,15.76,-67.89
"2025-05-23T07:29:54.973Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9717,-0.2344,0.1401,-4.76,-4.15,1.65,-56.96,73.36,-151.92
"2025-05-23T07:29:54.974Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0103,0.9917,-0.0435,-2.56,0.43,1.16,92.02,1.83,-50.91
"2025-05-23T07:29:54.989Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2944,0.1904,0.9814,-2.20,1.10,15.81,9.31,12.12,-101.73
"2025-05-23T07:29:54.990Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3984,0.5864,0.6992,0.18,2.26,3.78,38.09,23.79,24.20
"2025-05-23T07:29:54.991Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0811,0.9863,-0.1152,3.36,11.54,1.16,92.11,1.73,-50.48
"2025-05-23T07:29:54.993Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1797,-0.1338,1.0000,-0.73,3.72,3.42,-6.37,-11.07,56.04
"2025-05-23T07:29:54.994Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3936,0.5444,0.7432,0.43,1.71,3.72,38.19,23.72,24.55
"2025-05-23T07:29:54.994Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2114,0.1724,0.9966,0.85,-3.78,0.55,9.38,11.96,-101.33
"2025-05-23T07:29:54.995Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2554,0.9238,-0.2271,-4.52,2.75,0.12,103.73,15.73,-67.88
"2025-05-23T07:29:54.996Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9619,-0.2363,0.1621,-0.85,-5.37,1.28,-56.31,73.28,-151.02
"2025-05-23T07:29:54.997Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0361,0.9966,-0.0229,2.87,-1.53,1.10,92.25,1.66,-50.31
"2025-05-23T07:29:54.997Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1797,-0.0752,1.0117,-0.79,1.59,4.46,-6.44,-10.91,56.33
"2025-05-23T07:29:54.998Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1899,0.1426,0.9922,0.00,-3.30,-2.01,9.37,11.79,-101.39
"2025-05-23T07:29:54.998Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4009,0.5669,0.7002,0.00,2.38,4.82,38.31,23.68,24.76
"2025-05-23T07:29:54.999Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2339,0.9307,-0.2305,-5.00,5.00,0.79,103.60,15.67,-67.74
"2025-05-23T07:29:55.000Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9497,-0.2466,0.1655,0.85,-4.33,0.98,-55.63,73.17,-150.33
"2025-05-23T07:29:55.001Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1714,-0.1255,0.9897,-0.67,0.55,6.04,-6.54,-10.81,56.58
"2025-05-23T07:29:55.002Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2524,0.9346,-0.2295,-3.78,2.50,0.06,103.45,15.58,-67.54
"2025-05-23T07:29:55.002Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1631,-0.1118,1.0005,-1.10,1.10,2.20,-6.63,-10.73,56.78
"2025-05-23T07:29:55.003Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9565,-0.2422,0.1729,-1.40,-3.54,1.46,-55.00,73.11,-149.66
"2025-05-23T07:29:55.004Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0220,0.9961,-0.0249,0.92,-0.24,1.16,92.35,1.62,-50.44
"2025-05-23T07:29:55.083Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.1821,0.1509,1.0049,1.10,-2.14,2.38,9.39,11.67,-101.30
"2025-05-23T07:29:55.198Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4009,0.5645,0.7124,0.79,1.22,2.69,38.42,23.63,24.94
"2025-05-23T07:29:55.199Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.2456,0.9336,-0.2070,-2.50,-1.10,1.04,103.32,15.53,-67.58
"2025-05-23T07:29:55.201Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9595,-0.2275,0.1704,-0.67,-1.95,1.22,-54.60,73.11,-149.25
"2025-05-23T07:29:55.202Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0107,1.0063,-0.0117,-2.01,3.54,2.01,92.34,1.55,-50.37
"2025-05-23T07:29:55.203Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2056,0.1860,0.9927,0.18,-1.04,3.91,9.46,11.56,-101.20
"2025-05-23T07:29:55.204Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3955,0.5923,0.7031,0.61,1.95,2.01,38.51,23.62,25.05
"2025-05-23T07:29:55.205Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0200,0.9932,-0.0552,-2.56,3.85,0.79,92.22,1.47,-50.22
"2025-05-23T07:29:55.205Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",0.1602,-0.1514,1.0112,-1.16,1.46,2.26,-6.70,-10.66,56.82
"2025-05-23T07:29:55.206Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.4028,0.5630,0.7109,0.73,1.16,1.46,38.59,23.63,25.21
"2025-05-23T07:29:55.207Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",-0.2139,0.1592,0.9956,0.85,-2.44,3.05,9.53,11.45,-100.99
