时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-23T07:27:44.055Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0146,0.2041,1.0142,0.00,-2.26,-0.37,10.06,0.69,-98.64
"2025-05-23T07:27:44.072Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.1392,-0.1826,1.0190,2.99,-1.22,-0.55,-6.24,-10.13,-153.11
"2025-05-23T07:27:44.073Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2891,0.6929,0.6489,-6.35,2.01,0.73,46.36,16.05,61.92
"2025-05-23T07:27:44.078Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2871,-0.3916,0.9028,-1.34,-2.87,9.22,-21.45,16.66,-47.56
"2025-05-23T07:27:44.131Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2598,0.7192,0.6636,-5.92,-2.44,-2.14,46.04,16.08,61.88
"2025-05-23T07:27:44.132Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0581,0.2485,1.0088,5.37,-0.49,-6.65,10.20,0.67,-98.76
"2025-05-23T07:27:44.135Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.1523,-0.1616,1.0112,11.23,-4.94,-10.93,-5.79,-10.43,-153.56
"2025-05-23T07:27:44.136Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.1133,0.4497,0.9023,5.25,-1.22,4.88,26.52,-4.10,-121.62
"2025-05-23T07:27:44.137Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8916,-0.3184,0.3491,15.56,3.66,5.43,-39.97,63.64,174.12
"2025-05-23T07:27:44.142Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0913,0.2310,1.0195,-1.16,-18.74,-10.44,10.33,0.33,-99.26
"2025-05-23T07:27:44.143Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2837,-0.3643,0.9155,4.15,2.32,3.48,-21.29,16.72,-47.22
"2025-05-23T07:27:44.177Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.1982,-0.1362,0.9707,20.32,0.98,-21.48,-4.86,-10.60,-154.27
"2025-05-23T07:27:44.178Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2969,0.6826,0.6279,-9.70,2.99,4.09,45.67,16.04,61.89
"2025-05-23T07:27:44.179Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0996,0.4727,0.9038,5.13,1.16,2.56,26.81,-4.25,-121.56
"2025-05-23T07:27:44.183Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9297,-0.3062,0.2988,32.35,9.22,10.62,-38.50,64.23,174.37
"2025-05-23T07:27:44.184Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3140,-0.3740,0.8696,2.14,0.31,13.31,-21.03,17.02,-46.88
"2025-05-23T07:27:44.188Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0571,0.3589,0.9272,7.39,2.62,1.77,27.11,-4.15,-121.32
"2025-05-23T07:27:44.192Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3428,-0.2690,0.8979,0.31,-0.06,3.42,-20.81,17.18,-46.30
"2025-05-23T07:27:44.211Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9600,-0.4648,0.1655,48.03,26.49,1.04,-36.89,65.08,173.93
"2025-05-23T07:27:44.217Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0137,0.1504,1.0459,3.48,-23.07,-11.78,10.35,-0.71,-100.06
"2025-05-23T07:27:44.230Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.2842,-0.0288,1.1763,28.44,12.15,-21.91,-3.60,-10.32,-155.42
"2025-05-23T07:27:44.231Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2266,0.6689,0.6792,-2.32,4.15,-1.83,45.40,16.10,62.22
"2025-05-23T07:27:44.232Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",-0.0093,0.5039,0.9102,8.30,-3.78,-0.06,27.53,-4.18,-121.39
"2025-05-23T07:27:44.236Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0078,-0.1670,0.1348,17.21,42.42,-18.43,-38.14,66.30,170.22
"2025-05-23T07:27:44.240Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.2144,0.1001,1.0552,-14.53,-7.45,-3.60,10.21,-2.07,-100.79
"2025-05-23T07:27:44.276Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.1836,0.1182,0.9893,4.21,37.84,7.57,-2.43,-9.28,-156.01
"2025-05-23T07:27:44.277Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3071,0.6558,0.7183,-1.04,3.17,-2.69,45.30,16.35,62.15
"2025-05-23T07:27:44.281Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.1455,0.1206,1.0620,6.47,12.94,5.31,9.61,-1.43,-100.38
"2025-05-23T07:27:44.351Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2949,-0.2856,0.9536,-1.59,-2.69,3.48,-20.80,17.16,-46.25
"2025-05-23T07:27:44.352Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2871,0.6763,0.6694,1.34,6.41,1.34,45.36,16.52,62.31
"2025-05-23T07:27:44.353Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0806,-0.1538,0.8945,-11.47,50.42,8.85,-2.80,-7.06,-155.30
"2025-05-23T07:27:44.354Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0181,0.4492,0.9077,3.54,-3.78,-0.55,27.83,-4.33,-121.37
"2025-05-23T07:27:44.355Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8315,-0.2837,0.2188,-4.33,35.89,-24.48,-43.51,66.90,164.59
"2025-05-23T07:27:44.355Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0146,0.1860,0.8901,3.11,37.41,-3.42,9.81,0.16,-100.15
"2025-05-23T07:27:44.356Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2896,-0.3247,0.9097,-3.05,-1.77,-3.36,-20.90,17.06,-46.20
"2025-05-23T07:27:44.401Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0688,-0.0156,0.8569,-10.31,41.93,11.23,-3.28,-4.84,-155.26
"2025-05-23T07:27:44.402Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2939,0.6870,0.6855,-0.06,2.20,2.93,45.46,16.59,62.63
"2025-05-23T07:27:44.402Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0996,0.5244,0.8784,5.74,-9.52,-0.73,28.20,-4.66,-121.62
"2025-05-23T07:27:44.408Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8384,-0.1704,0.2886,-22.77,27.77,-17.88,-48.85,67.32,159.60
"2025-05-23T07:27:44.409Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2612,-0.3740,0.9424,0.55,0.67,0.49,-21.01,17.02,-46.25
"2025-05-23T07:27:44.410Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.1211,0.4966,0.8887,-3.11,4.46,-1.34,28.19,-4.71,-121.67
"2025-05-23T07:27:44.410Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8936,-0.0874,0.4775,4.39,11.35,-3.48,-52.58,67.49,156.41
"2025-05-23T07:27:44.411Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2915,-0.3911,0.8882,2.08,2.01,1.34,-20.93,17.08,-46.24
"2025-05-23T07:27:44.416Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.1069,0.1416,0.8979,12.08,10.74,-0.85,10.17,1.31,-100.04
"2025-05-23T07:27:44.432Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0459,-0.1509,0.9927,9.58,13.37,-12.39,-3.43,-3.18,-155.16
"2025-05-23T07:27:44.436Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2681,0.7031,0.6392,-0.37,-0.18,2.14,45.48,16.54,62.68
"2025-05-23T07:27:44.439Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.1079,0.4629,0.8901,-0.79,7.08,0.18,28.15,-4.45,-121.61
"2025-05-23T07:27:44.440Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.1709,-0.4399,0.3354,6.41,2.93,-0.31,-51.64,67.59,156.80
"2025-05-23T07:27:44.441Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0693,0.2324,1.0806,10.56,-13.06,-8.42,10.95,1.37,-100.35
"2025-05-23T07:27:44.477Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0708,0.0610,1.3721,4.33,-5.62,4.82,-2.65,-3.14,-155.74
"2025-05-23T07:27:44.481Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2676,0.7056,0.6611,-3.60,2.93,5.86,45.42,16.44,62.87
"2025-05-23T07:27:44.564Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0552,0.1929,0.9663,1.71,7.63,1.83,11.10,0.98,-100.54
"2025-05-23T07:27:44.568Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3423,-0.3687,0.9038,1.04,0.31,6.77,-20.79,17.26,-46.08
"2025-05-23T07:27:44.568Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2617,0.6753,0.7017,-0.79,0.24,-2.81,45.34,16.42,62.97
"2025-05-23T07:27:44.569Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0596,0.4443,0.9331,-0.49,3.72,-0.18,28.08,-4.16,-121.38
"2025-05-23T07:27:44.570Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0586,0.0010,0.8750,2.87,1.89,-2.20,-2.65,-3.22,-155.57
"2025-05-23T07:27:44.571Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8350,-0.2686,0.1953,2.62,3.54,-0.24,-52.13,67.84,156.13
"2025-05-23T07:27:44.572Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0015,0.1792,0.9561,5.31,2.44,-0.61,11.27,1.39,-100.45
"2025-05-23T07:27:44.572Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3462,-0.3154,0.9150,1.22,-1.46,-1.04,-20.69,17.28,-45.90
"2025-05-23T07:27:44.573Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0439,-0.0430,1.1211,-0.79,5.37,7.51,-2.57,-2.99,-155.47
"2025-05-23T07:27:44.574Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.3057,0.6738,0.6768,-1.04,2.14,-0.73,45.30,16.53,62.94
"2025-05-23T07:27:44.574Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0459,0.4702,0.9014,2.20,-3.30,-0.85,28.15,-4.14,-121.46
"2025-05-23T07:27:44.575Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2808,-0.3477,0.9287,-1.28,-1.34,1.53,-20.70,17.20,-45.91
"2025-05-23T07:27:44.640Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9673,-0.2979,0.2539,-1.22,-0.06,-2.81,-52.27,67.79,155.89
"2025-05-23T07:27:44.645Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0435,0.5122,0.8750,-0.85,-0.61,1.83,28.22,-4.27,-121.47
"2025-05-23T07:27:44.646Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9434,-0.3115,0.2451,0.00,0.92,1.16,-52.62,67.77,155.65
"2025-05-23T07:27:44.647Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0542,0.2676,1.0679,-2.38,8.06,3.11,11.18,1.61,-100.28
"2025-05-23T07:27:44.648Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2700,-0.3145,0.9248,-1.53,0.61,0.43,-20.77,17.20,-45.79
"2025-05-23T07:27:44.649Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0083,-0.0898,1.0278,4.33,0.06,-0.43,-2.55,-2.85,-155.31
"2025-05-23T07:27:44.650Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2817,0.6714,0.6758,0.79,-0.12,0.92,45.29,16.55,63.01
"2025-05-23T07:27:44.651Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0654,0.4976,0.8916,-4.27,1.53,0.98,28.11,-4.28,-121.39
"2025-05-23T07:27:44.651Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8975,-0.3188,0.1865,2.99,-1.46,3.11,-52.36,67.87,155.90
"2025-05-23T07:27:44.652Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0737,0.2476,0.9609,-1.77,-8.91,-0.85,11.22,1.64,-100.23
"2025-05-23T07:27:44.683Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0327,-0.0649,0.9849,6.04,-0.55,-2.32,-2.26,-2.89,-155.40
"2025-05-23T07:27:44.804Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2993,0.6846,0.6694,0.98,-1.83,1.34,45.33,16.46,62.97
"2025-05-23T07:27:44.805Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0122,0.1772,0.9878,-0.55,-6.35,-1.95,11.03,1.25,-100.36
"2025-05-23T07:27:44.806Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2759,-0.3481,0.9214,-0.61,2.01,0.85,-20.82,17.28,-45.83
"2025-05-23T07:27:44.807Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2671,0.6826,0.6694,2.14,-2.99,0.98,45.39,16.30,62.92
"2025-05-23T07:27:44.807Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0742,0.4668,0.8955,-2.62,1.65,0.06,27.93,-4.26,-121.32
"2025-05-23T07:27:44.808Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0625,-0.0264,0.9883,3.30,0.85,-3.48,-2.02,-2.87,-155.59
"2025-05-23T07:27:44.809Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.8877,-0.3110,0.2153,3.11,-2.62,1.28,-51.84,67.92,156.31
"2025-05-23T07:27:44.810Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0039,0.1821,1.0156,1.53,-4.39,-2.08,11.13,0.99,-100.54
"2025-05-23T07:27:44.810Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3301,-0.3369,0.9014,0.55,2.93,-1.71,-20.85,17.37,-45.88
"2025-05-23T07:27:44.811Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0679,-0.0225,1.1631,4.15,-16.72,2.08,-1.85,-2.99,-155.70
"2025-05-23T07:27:44.812Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2603,0.7017,0.6602,0.18,0.06,1.34,45.45,16.20,62.90
"2025-05-23T07:27:44.813Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0869,0.4370,0.9185,-1.71,-0.49,-0.24,27.83,-4.19,-121.32
"2025-05-23T07:27:44.813Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3481,-0.3770,0.8882,-0.24,0.06,0.24,-20.88,17.44,-45.97
"2025-05-23T07:27:44.814Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9941,-0.2632,0.3018,0.24,-2.75,1.83,-51.39,67.86,156.70
"2025-05-23T07:27:44.900Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0957,0.4409,0.9180,1.04,-1.22,-0.98,27.83,-4.22,-121.35
"2025-05-23T07:27:45.029Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9102,-0.2910,0.2539,-2.20,0.37,0.00,-51.47,67.91,156.79
"2025-05-23T07:27:45.030Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0137,0.1958,1.0215,-2.62,-4.52,0.00,11.07,0.82,-100.62
"2025-05-23T07:27:45.031Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3311,-0.3604,0.9058,0.18,-0.31,-1.40,-20.89,17.42,-45.98
"2025-05-23T07:27:45.032Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0972,-0.0186,0.9639,-4.27,18.43,-1.95,-1.84,-3.03,-155.59
"2025-05-23T07:27:45.033Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2598,0.6948,0.6733,0.24,0.79,-1.34,45.46,16.22,62.94
"2025-05-23T07:27:45.034Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0840,0.4819,0.9058,1.34,-3.36,-1.65,27.93,-4.30,-121.48
"2025-05-23T07:27:45.036Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9297,-0.2983,0.2324,-0.24,0.24,-1.46,-51.64,67.91,156.60
"2025-05-23T07:27:45.037Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0044,0.1826,1.0015,-0.31,1.59,0.31,10.99,0.79,-100.58
"2025-05-23T07:27:45.038Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2759,0.6851,0.6851,0.24,-1.83,-2.14,45.43,16.28,62.85
"2025-05-23T07:27:45.038Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0483,0.0332,0.9810,-2.75,3.54,2.38,-1.80,-2.78,-155.74
"2025-05-23T07:27:45.039Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0366,0.2104,0.9990,0.06,4.39,5.37,11.00,0.90,-100.35
"2025-05-23T07:27:45.039Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2920,-0.3442,0.9238,1.40,-0.55,-1.28,-20.89,17.37,-46.03
"2025-05-23T07:27:45.040Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0186,-0.1006,1.0532,5.74,-7.14,-2.99,-1.99,-2.89,-155.69
"2025-05-23T07:27:45.040Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2729,0.6631,0.6807,2.62,-2.38,-1.83,45.45,16.27,62.69
"2025-05-23T07:27:45.041Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0439,0.4697,0.8950,-0.18,0.43,-2.99,27.98,-4.32,-121.61
"2025-05-23T07:27:45.042Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9170,-0.3154,0.2285,-5.55,-3.72,-3.72,-51.89,67.74,156.60
"2025-05-23T07:27:45.043Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0503,0.2544,1.0161,-2.08,-0.67,-3.60,10.96,1.05,-100.29
"2025-05-23T07:27:45.043Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2979,-0.2969,0.9150,1.83,0.37,-4.33,-20.84,17.32,-46.15
"2025-05-23T07:27:45.044Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0581,-0.0107,1.0254,3.42,2.75,-0.43,-1.82,-3.24,-155.94
"2025-05-23T07:27:45.044Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2573,0.6802,0.6865,3.97,-2.44,-1.71,45.57,16.26,62.50
"2025-05-23T07:27:45.045Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0332,0.4746,0.8945,-2.26,0.79,-4.52,27.96,-4.21,-121.78
"2025-05-23T07:27:45.045Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2964,-0.3115,0.9248,2.99,-0.31,-9.09,-20.83,17.20,-46.47
"2025-05-23T07:27:45.046Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9756,-0.2896,0.2490,-0.98,-3.97,0.37,-51.88,67.55,156.79
"2025-05-23T07:27:45.047Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0811,0.5078,0.9097,-10.80,6.77,-7.87,27.61,-3.82,-121.95
"2025-05-23T07:27:45.047Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9019,-0.3271,0.2476,-10.01,-7.26,-1.95,-51.67,67.36,157.38
"2025-05-23T07:27:45.048Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",0.0029,0.1812,0.9917,-3.60,-0.85,2.87,10.82,0.92,-100.37
"2025-05-23T07:27:45.048Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.3188,-0.3628,0.9111,3.48,3.17,-3.91,-20.76,17.16,-46.94
"2025-05-23T07:27:45.138Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0356,-0.0317,1.0591,12.88,-5.55,13.98,-1.30,-3.29,-155.58
"2025-05-23T07:27:45.251Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2930,0.7026,0.6665,1.46,-2.62,-0.12,45.65,16.18,62.29
"2025-05-23T07:27:45.252Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0181,0.4175,0.8896,-3.11,-1.65,-6.29,27.28,-3.52,-122.18
"2025-05-23T07:27:45.253Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-1.0420,-0.2988,0.2939,-15.56,-8.97,0.24,-51.61,67.07,158.11
"2025-05-23T07:27:45.254Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0083,0.2358,1.0815,-4.64,-1.04,-2.14,10.55,0.92,-100.28
"2025-05-23T07:27:45.254Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2881,0.6499,0.6382,5.43,-0.85,-1.59,45.82,16.13,62.25
"2025-05-23T07:27:45.255Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0786,0.0107,1.1401,9.58,-1.10,6.53,-0.97,-3.31,-155.27
"2025-05-23T07:27:45.256Z",S9g0QdPJTOwpJL6pjEVoKg==,"WTL1",-0.0020,0.1753,1.0923,-9.70,5.68,4.46,10.18,0.94,-100.32
"2025-05-23T07:27:45.256Z",C2roBuf9SJq1JEvJg6ghgw==,"WTR2",-0.2808,-0.3340,0.8784,-0.49,1.28,-8.79,-20.83,17.20,-47.26
"2025-05-23T07:27:45.257Z",2du5wGR5eD2bbUgnkBG6Ng==,"WTL2",0.0845,0.0425,1.0688,-6.10,-21.55,19.17,-0.57,-3.94,-154.45
"2025-05-23T07:27:45.258Z",QEeDLZSRIVQP3s/HgjPLQQ==,"WTR3",-0.2671,0.7280,0.6938,1.59,-1.89,-0.98,45.98,16.14,62.18
"2025-05-23T07:27:45.259Z",nQO6AVJkbi3RZSWGq8bA7Q==,"WTR1",0.0957,0.4829,0.9194,-3.97,0.06,-2.50,27.15,-3.49,-122.42
"2025-05-23T07:27:45.260Z",flojut6MDCK1yDtLxihbxQ==,"WTL3",-0.9922,-0.3242,0.2104,-23.93,-9.09,-2.44,-52.00,66.73,158.91
